id,navodilo
20134,"Šalotko drobno sesekljamo. Chorizo narežemo na kocke; enako gobe. ""Piro skuhamo in odcedimo. Olivno olje razgrejemo in prepražimo šalotko; dodamo odcejeno piro; narezane gobe in klobaso ter na hitro prepražimo in zalijemo z jušno osnovo. Na zmernem ognju kuhamo; dokler pira ne vpije vse tekoèine."Lignje dobro osušimo in jih speèemo na razgretem olivnem olju. "Omako pripravimo tako; da na maslu prepražimo sesekljano šalotko; dodamo žafran in zalijemo z jušno osnovo. Ko nekoliko povre; dodamo sladko smetano; stepemo z metlico in pustimo vreti nekaj minut. Vmes obèasno mešamo z metlico za sneg. ""Postrežemo tako; da na krožnik naložimo piro; nanjo zložimo peèene lignje; okoli pire pa nalijemo malo omake. "
20135,V filter vreèko nasujemo na košèke narezan ingver. "Filter vreèko z ingverjem damo v vrelo vodo za 8 - 10 minut. Ko je èaj pripravljen; dodamo med in limono po potrebi. "
20136,"Kvas zdrobimo; dodamo malce mleka (ki ga odvzamemo od skupne kolièine); žlièko sladkorja in žlico moke in pripravimo kvasec.""Dodamo ga sestavinam za testo; zamesimo testo in ga pustimo; da vzhaja.""Zmešamo zmehèano maslo; rumenjake in sladkor (tega dodamo po okusu); vmešamo še  kislo smetano. Èe testo še ni popolnoma vzhajano; postavimo nadev v hladilnik; da ne bo preveè tekoèe; ko ga bomo mazali.""Iz beljakov naredimo sneg; ga sladkamo; porabili ga bomo za nadev.""Vzhajano testo razvaljamo; namažemo z nadevom; potresemo s sesekljanim pehtranom; preko tega pa nameèemo še sneg iz beljakov. Zvijemo; položimo v namašèen pekaè in peèemo na 180 stopinjah približno 1 uro."
20137,"Najprej zmešamo sladkor in jajca; da lepo narastejo in se sladkor stopi.""Jabolko in korenèek grobo naribamo; orehe grobo zmeljemo.""Posebej zmešamo suhe sestavine; moko; orehe; pecilni prašek; vanilijev sladkor.""V jajèno maso rahlo vmešamo jabolko; korenèek in olje ali stopljeno in ohlajeno mašèobo."Na koncu previdno vmešamo še suhe sestavine.Peèemo približno 25 minut pri 180 stopinjah."Še vroèe pecivo premažemo z dvema žlicama marmelade in prelijemo s èokoladnim prelivom (smetano zavremo; odstavimo in vmešamo sesekljano èokolado; da se stopi)."
20138,"Jabolka olupimo in naribamo; dodamo cimet. Popražimo jih na maslu; da voda izpari.""Po navodilu iz vreèke skuhamo puding (edina razlika je ta; da del mleka nadomestimo s smetano). Po 3 minutah kuhanja puding odstavimo in vmešamo pražena jabolka. Dobro premešamo in vlijemo v mrzlo skodelo."
20139,V moko stresemo sol in vreèko suhega kvasa."V drugi posodi zmešamo rumenjak z vanilijevim sladkorjem; naribano limonino lupinico; rumom in mlekom."Pripravimo si stopljeno maslo."V moko najprej zlijemo jajèno - mleèno mešanico in zaènemo gnesti z gnetilnimi kavlji pri najveèji hitrosti. Ko  testo zaène postajati gladko; prilijemo stopljeno maslo in gnetemo s kavlji še naprej; dokler ne dobimo ene kepe gladkega testa; ki popolnoma odstopi od sten posode.""Pomokamo testo; ga pokrijemo s krpo in pustimo vzhajati; dokler ne naraste na približno dvojno velikost (približno 45 minut). "Vmes si pripravimo mlete orehe in jih pomešamo s kokosovim sladkorjem. "Ko testo vzhaja; ga stresemo na pomokano krpo in ga razvaljamo tako na široko; da se bo prilegalo pekaèu; ki ga imamo - moj je dimenzij 28 x 9 centimetrov (merila sem na dnu; kjer je ožji).""Tanjše; ko razvaljamo testo; lepša bo potica - naj ne bo razvaljano na veè kot pol centimetra debeline.""Orehe poparimo z mlekom; dodamo slab pokrovèek ruma; premešamo in na koncu narahlo vmešamo še sneg.""Razvaljano potico enakomerno premažemo in trdno (s pomoèjo krpe; na kateri je) zvijemo. Èe jo zvijemo premehko; bodo vmes luknje."Preložimo jo na peki papir in jo prenesemo v pekaè. Z zobotrebcem jo nekajkrat prebodemo in pokrijemo s krpo. "Prižgemo peèico na 200 stopinj. Potica naj v pekaèu vzhaja le tako dolgo; da se testo ""premakne"" - obièajno je to ravno toliko èasa; kot potrebuje peèica; da se segreje."Potico damo v peèico in nastavimo alarm èez 50 minut. Po približno 20 minutah lahko zmanjšamo na 180 stopinj."Potica je peèena takrat; ko votlo zazveni; èe po njej potrkamo."Takoj jo skupaj s peki papirjem vzamemo iz pekaèa in prestavimo (s papirjem vred) na rešetko za hlajenje."Poèakamo vsaj pol ure; preden jo razrežemo in zaènemo uživati v še mlaèni potièki :)"              
20140,"Perutnièke damo v pekaè skupaj z zaèimbami (curry; kurkuma; olivno olje) in solimo po okusu. Vse skupaj premešamo; da se enakomerno obarva rumeno. Nato olupimo in nasekljamo èebuli ter ju dodamo v pekaè in premešamo. Dolijemo pol decilitra vode in pokrijemo pekaè z aluminijasto folijo ter damo v peèico za 30 minut na 200 stopinj. Nato vzamemo pekaè iz peèice; previdno odstranimo folijo in damo nazaj; da se peèe še 15 minut. Ko voda izpari iz pekaèa je jed gotova; zato jo vzamemo iz peèice; da se ne zaène žgati in jo takoj postrežemo."
20141,Najprej se lotimo testa …Iz naštetih sestavin ugnetemo gladko testo in ga pustimo poèivati 1 uro.Nadaljujemo s pripravo nadeva…"V slani vodi skuhamo na grobo narezano glavo brokolija s stroki èesna. Kuhan brokoli in èesnove stroke najprej ohladimo. Nato jih stresemo v elektrièni mešalnik; dodamo skuto; sir; sol; poper in po potrebi kislo smetano ter vse sestavine zmeljemo v gladko maso."Èas je za pripravo tortellinov…Testo z valjarjem razvaljamo na debelino 2 mm in s kozarèkom oblikujemo krogce. Vsak krogec posebej napolnimo z nadevom in robove namažemo z beljakom. Nadevane krogce po sredini prepognemo in zlepimo skupaj. Nakar oblikujemo tortelline (glej postopek).Èas je za kuho tortellinov …"Na kuhalno plošèo pristavimo veèjo posodo z vodo; ki jo osolimo in zavremo. Tortelline polagamo poèasi v krop; da se ne bi med kuho zlepili. Ko priplavajo na površje; so kuhani in jih odcedimo."Na tortelline potresemo malo naribanega dimljenega sira (ali parmezana) in postrežemo.                            
20142,Peèico segrejemo na 160 stopinj. "Skuhamo kavo; jo precedimo in ohladimo. Iz kardamomovih strokov vzememo semena in jih v možnarju stremo v prah. Loèimo rumenjak od beljaka. Rjav sladkor zmeljemo. Mleti rjavi sladkor in maslo penasto zmešamo. Med mešanjem dodamo rumenjak in dobro premešamo. Dodamo cimet; mleti kardamom; pecilni prašek; mleko; pirino moko in kavo. Dobro premešamo. Beljak s sladkorjem stepemo v èvrst sneg. Sneg previdno vmešamo v testo in ga vlijemo v z maslom namašèen in z ostro moko obsut model. Orehova jedrca vtisnemo v testo. Peèemo približno 45 minut; oziroma dokler lesen zobotrebec; ki ga zabodemo v sredino in potegnemo ven; ni suh.""Kolaè ohladimo; vzamemo iz modela; narežemo; posujemo z belim sladkorjem v prahu in ponudimo."
20144,Vse sestavine vgnetemo v testo in oblikujemo manjše kroglice."Zložimo jih v pekaè; obložen s papirjem za peko in jih peèemo v peèici ogreti na 180 stopinj približno 15 minut."
20149,<b>Sestavine za prvi zames:</b>"500 g moke manitobe (ne vem; èe se dobi pri nas; jaz jo kupujem v Italiji);""100 g rumenjakov; 100 g masla; 15 g kvasa; 200 g mrzle vode - iz hladilnika.""Iz moke; rumenjakov; kvasa in vode zmešamo testo; biti mora gladko in elastièno (v planetarnem mešalniku s 6 litrsko posodo mešamo cca. 6-8 minut). Potem zaènemo dodajati postopoma maslo; vsakokrat poèakamo; da ga testo lepo vpije. Cel postopek traja cca. nadaljnjih 5 minut. Èe se nam na koncu zdi testo pretrdo; dodamo še malo mrzle vode. Bistveno je; da testa ne pregrejemo - 26 stopinj je maximum. Testo mora izgledati mehko in elastièno; podobno kot vleèeno. Položimo ga v namašèeno posodo; pokrijemo s folijo in damo poèivati v hladilnik za cca. 15 - 18 ur. V tem èasu bo naraslo za trikrat; zato izberemo dovolj veliko posodo. Temu testu se reèe BIGA ali matica."Drugi dan vzamemo testo iz hladilnika tri ure pred naslednjim mesenjem."Sestavine za drugi zames: testo od prejšnjega dne; 500 g moke manitobe; 100 g masla; 100 g rumenjakov; 200 g sladkorja; 2 vanilijeva sladkorja; 15 g kvasa; 100 g sladke smetane iz hladilnika; 100 g vode iz hladilnika; 10 g soli - dodamo èisto na koncu; 200 g rozin; namoèenih v vodi - naj se namakajo 24 ur; 100 g pomaranènih olupkov.""V mešalnik damo testo; moko; rumenjake; kvas; vanilijo; vodo; smetano in mešamo v poèasni hitrosti; dokler ne postane testo gladko - voljno. Morda bo potrebno dodati še malo mrzle vode; nato dodamo še sladkor. Ko je testo voljno; zaènemo postopoma dodajati zmehèano maslo; poveèamo hitrost mešalnika na trièetrt in na koncu dodamo še par kapljic vode in sol. Zelo pomembno je; da se testo ne segreje. Èisto na koncu znižamo obrate na mešalniku na minimum in primešamo še rozine in pomaranène olupke. Testo razdelimo na štiri enake dele in jih pustimo poèivati na mizi 1 uro; med tem jih dvakrat popravimo - spodvihnemo; da nastanejo hlebèki. Po eni uri jih damo v papirnate modele in jih vzhajamo; dokler se ne dvignejo do roba. Na sredini zarežemo križ in damo košèek masla. Peèemo jih v ogreti peèici na 180 stopinjah 30 minut; nakar znižamo na 160 stopinj in peèemo še 20-25 minut. Prve pol ure naj bo v peèici tudi lonèek z vodo. Ko je panettone peèen; skozi njega na dnu modela pretaknemo dve pletilki po celotni dolžini; ga obrnemo okrog in postavimo v veèjo posodo - da visi s kapo navzdol. To pa zato; da se ne sesede medtem ko se ohlaja. Tako ga pustimo do naslednjega dne."
20150,"V malo mleka razredèimo kvas; vsebino dodamo k moki in masti ter zamesimo testo.""Testo zavijemo v prtiè; zvežemo na kuhalnico in obesimo za eno uro v posodo z mrzlo vodo."Nato testo na pomokani delovni površini razvaljamo za nožev rob debelo in ga razrežemo na pravokotne blazinice."Krpice nadevamo z marmelado; prepognemo in lepo rumeno zapeèemo; približno 12 minut pri 180 stopinjah."Še vroèe dobro posujemo s sladkorjem v prahu.
20151,"Mleko zavremo s sladkorjem in zaèimbami. Pustimo; da se nekoliko ohladi; dodamo èokolado in mešamo z metlico; da se èokolada raztopi in poveže s tekoèino. V tem èasu se je tekoèina toliko ohladila; da lahko dodamo alkohol in rum. Še toplo napolnimo v steklenice; vendar  le do 4/5; saj se liker zgosti in ga je tako lažje pretresti in naliti. "Napitek zelo prija rahlo segret s sladko smetano in okrašen po želji...              
20152,"Iz sestavin na hitro zgnetemo testo. Ne gnetemo predolgo; da ne postane premehko.""Testo naj nekaj èasa poèiva v hladilniku; lahko tudi veè dni; èe ga pripravimo vnaprej."Na pomokani delovni površini ga tanko razvaljamo (2-3 mm) in izrežemo okrogle piškote.Peèemo v ogreti peèici  cca. 7-10 minut pri 180 stopinjah. Naj ne bodo pretemni. Medtem v mikrovalovki ogrejemo marmelado in z njo še tople piškote zlepimo po 2 skupaj."Ko se strdijo; jih po robu  povaljamo skozi glazuro; ki jo imamo npr. na krožniku. Piškotov ne pomakamo preveè globoko; da ne bo rob preširok in potem ne bi izgledali lepo. Èokoladni rob  povaljamo še po mletih praženih lešnikih.  Na koncu na sredino vsakega piškota kanemo malo stopljene kuverture oz. èokoladne glazure in nanjo prilepimo polovico orehovega jedrca  ali kak drug orešèek."                            
20154,"V višji ponvi poèasi segrejemo balzamièni kis in sladkor; dokler se sladkor ne stopi. ""Dodamo rdeèe zelje; premešamo in pokrito dušimo 15 minut; tu in tam malo pomešamo; da se ne prismodi. Ko se zelje malo zmehèa; odkrijemo posodo; da izhlapi tekoèina in pustimo; da se malo ohladi. ""Za testo damo moko; sol; 40 g parmezana in maslo v multipraktik in zmešamo; da dobimo majhne grudice (ali paè zmešamo roèno v posodi). Nato dodamo 2 žlici kisle smetane in 2 rumenjaka in hitro zamesimo v voljno kepo testa. Ne mesimo predolgo. Zavijemo testo v plastièno folijo in postavimo za pol ure v hladilnik. "Segrejemo peèico na 200 stopinj. "Testo razvaljamo na pomokani površini; da dobimo 32-34 cm širok krog. Položimo testo v model. Robovi naj bodo visoki.  ""Rdeèemu zelju primešamo 120 g parmezana; 40 ml kisle smetane; kozji sir; èesen; sol in poper po okusu. "Damo mešanico na testo in posujemo z orehi. Visoke robove zavihamo preko polnila in jih premažemo z rumenjakom. Peèemo 25-30 minut. Stepeno smetano zmešamo s konjakom in ponudimo ob torti.               
20155,"Mleko zavremo in dodamo mak; kuhamo približno 20 minut na zmernem ognju. Vmes dodamo sladkor; vanilijev sladkor; maslo in drobtine. Rumenjak loèimo od beljaka; katerega ""stepemo"" v trd sneg.""Po dvajsetih minutah kuhanja postavimo nadev nekam na mrzlo; da se ohladi. Ko je ohlajen; mu dodamo še rumenjak; kislo smetano ter beljakov sneg. "Pa dober tek!               
20156,"Mleko zavremo in nato dodamo rožièe. Kuhamo dobrih 5 minut; nato dodamo sladkor; vanilijev sladkor; cimet in maslo. Nadev potem kuhamo še 20 minut. Olupimo jabolko ter ga naribamo. Na koncu ga dodamo k nadevu; a ga moramo prej odstaviti in pustiti; da se ohladi. Jabolka ne kuhamo; ker bo izparel njegov sok. ""Ko je nadev hladen; mu dodamo še trd sneg in ga nato namažemo po potici. "Pa dober tek!
20157,"Zrezke najprej ""sklofamo"" in posolimo. Na olju jih zapeèemo do zlato rjave barve; na zmernem ognju. Ko so peèeni; ogenj zmanjšamo ter jih malo pomokamo iz obeh strani; postavimo nazaj v ponev in nato dodamo sladko smetano ter vodo. Postopoma dodajamo poper; sol; narezan drobnjak in muškatni orešèek. ""Nato vse skupaj zavremo; pokrijemo ter na zmernem ognju kuhamo še pet minut; da se vse skupaj prepoji. ""Zraven postrežemo pire krompir; dobro pa se prilega tudi z rižem ali makaroni. "Dober tek! :)
20159,Beljakom dodamo šèepec soli in jih stepemo v trd sneg. Med stepanjem postopoma dodajamo sladkor in vanilijev sladkor."Ko dobimo trd sneg; beljakom dodamo moko in pecilni prašek ter na rahlo vmešamo. Dodamo še mleko in olje ter vse skupaj dobro premešamo."Orehe nasekljamo in jih z rozinami skupaj vmešamo v zmes."Pekaè (prib. 29 x 10 cm) obložimo s peki papirjem; dodamo zmes in peèemo 40-45 minut na 170-180 stopinjah - peèico predhodno ogrejemo."
20160,Pomaranèo in limono najprej temeljito operemo ter ju narežemo na rezine."V lonec nalijemo vino; vodo; dodamo sladkor ter rezine pomaranèe in limone. Vse skupaj premešamo. Poèakamo; da zavre. Nato lonec odstranimo s štedilnika. Dodamo vreèke mešanice za kuhano vino ter pustimo stati 5 minut. Nato odstranimo vreèke (lahko tudi rezine pomaranèe; limone); nalijemo v skodelice ter postrežemo."Na zdravje.
20161,Iz navedenih sestavin zamesimo testo. Pustimo ga v hladilniku poèivati 30 minut. "Testo razvaljamo;  ga damo v okrogel pekaè (20 cm - 22 cm) in naredimo rob; visok približno 2 cm."Peèemo 10 minut v peèici ogreti na 180 stopinj."Ko je testo peèeno; ga damo hladiti.""Smetano segrejemo. Belo èokolado nalomimo na kockice in jo polijemo z vroèo smetano. Mešamo; da se èokolada stopi. Ko se masa malo ohladi; dodamo mentolov ekstrakt in premešamo.""Polijemo po testu in damo v hladilnik za približno 1 uro; da se masa strdi.""Segrejemo preostalo smetano. Jedilno èokolado razlomimo in jo prelijemo s smetano. Mešamo; da se èokolada stopi. Maso previdno; po žlicah; polivamo po ""after eight"" masi. Pekaè vrnemo v hladilnik; da se vse skupaj strdi."Uživajte :) !              
20163,"Banani; žlici Nutele in mleko zmešamo; da bo masa tekoèa; ampak ne preveè. Na koncu dodamo malo cimeta in postavimo za eno uro v hladilnik."
20164,"Banano narežemo na ne predebele rezine in jo obložimo z dvema biskvitkoma; da dobimo kroglico.""Rahlo pritisnimo; da se banana zlepi z biskvitkoma.""Izdelamo vse kroglice; nato zavremo 200 ml sladke smetane in vmešamo 12 dag èokolade; da se stopi.""Kroglice pomoèimo v èokolado in jih odložimo na rešeto; da višek obliva odteèe.""Potresemo s kokosovo moko in odložimo; najbolje èez noè; na hladno; da se okusi prepojijo in biskvitki zmehèajo."
20165,"Krompir skuhamo in še vroèega olupimo ter zrežemo na rezine. Feto narežemo na kocke; èebulo drobno sesekljamo; z zelenim delom vred. V skledi previdno premešamo krompir (z drugimi sestavinami ga zmešamo; ko je še topel); na kocke narezano feto; olive; kapre in èebulo; solimo in popramo.""Za preliv najprej z metlico stepemo olje; drobno sesekljane inèune in limonin sok. Dodamo jogurt; kislo smetano in preostale sestavine; dobro premešamo in prelijemo krompir. Ponovno premešamo solato; po potrebi dodatno zaèinimo in pustimo uro ali dve; da se okusi prepojijo."
20166,"Jajèevce operemo; odrežemo oba konca in jih narežemo na tanke rezine; nasolimo in pustimo vsaj 30 minut; da se razgrenijo. Mocarelo narežemo na tanke kose."Peèico prižgemo na 180 stopinj. Jajèevce obrišemo s kuhinjskimi papirnatimi brisaèkami."Paradižnik zmešamo v posodi z baziliko; dodamo poper in sol.""Rezine jajèevcev povaljamo v moki; nato jih peèemo v ponvi na srednje moènem ognju; dokler ne postanejo zlato - rumeni.""V pekaè v veè plasteh nalagamo popeèene jajèevce; paradižnikovo omako in mocarelo; dokler ne zmanjka sestavin :)"Na zloženko nasujemo še parmezan in damo v peèico za približno 35 minut. Zraven jaz ponudim še zeleno solato s kuhanim jajèkom.                             
